latitude	sun_angle	spring_eq_DOY	start_spring_eq	end_spring_eq	eqlength_spring	aut_eq_DOY	start_aut_eq	end_aut_eq	eqlength_autumn
23	-3.75	76	53	99	46	268	245	291	46
23	-3.5	76	53	100	47	268	245	291	46
23	-3.25	77	54	100	46	268	245	291	46
23	-3	77	53	100	47	268	244	291	47
23	-2.75	77	54	100	46	268	244	291	47
23	-2.5	78	54	101	47	267	244	291	47
23	-2.25	77	54	101	47	267	244	290	46
23	-2	78	54	101	47	267	244	290	46
23	-1.75	78	55	101	46	267	244	290	46
23	-1.5	78	55	101	46	267	243	290	47
23	-1.25	78	55	101	46	267	243	290	47
23	-1	79	56	102	46	266	243	289	46
23	-0.75	78	55	101	46	266	243	289	46
23	-0.5	79	56	102	46	266	243	289	46
23	-0.25	79	56	102	46	266	243	289	46
23	0	79	56	102	46	266	243	289	46
24	-7	74	50	96	46	271	248	294	46
24	-6.75	74	51	97	46	271	248	294	46
24	-6.5	74	51	97	46	271	248	294	46
24	-6.25	74	51	97	46	270	248	294	46
24	-6	75	52	98	46	270	247	293	46
24	-5.75	74	51	97	46	270	247	293	46
24	-5.5	75	52	98	46	270	247	293	46
24	-5.25	75	52	98	46	270	247	293	46
24	-5	75	52	98	46	270	247	293	46
24	-4.75	75	52	98	46	269	246	292	46
24	-4.5	76	53	99	46	269	246	292	46
24	-4.25	76	53	99	46	269	246	292	46
24	-4	76	53	99	46	269	246	292	46
24	-3.75	76	53	99	46	268	245	291	46
24	-3.5	76	53	99	46	268	245	291	46
24	-3.25	77	54	100	46	268	245	291	46
24	-3	77	53	99	46	268	245	291	46
24	-2.75	77	54	100	46	268	245	291	46
24	-2.5	78	54	100	46	267	245	291	46
24	-2.25	77	54	100	46	267	244	290	46
24	-2	78	54	100	46	267	244	290	46
24	-1.75	78	55	101	46	267	244	290	46
24	-1.5	78	55	101	46	267	244	290	46
24	-1.25	78	55	101	46	267	244	290	46
24	-1	79	56	102	46	266	243	289	46
24	-0.75	78	55	101	46	266	243	289	46
24	-0.5	79	56	102	46	266	243	289	46
24	-0.25	79	56	102	46	266	243	289	46
24	0	79	56	102	46	266	243	289	46
25	-7	73	50	96	46	271	248	294	46
25	-6.75	74	51	97	46	271	248	294	46
25	-6.5	74	51	97	46	271	248	294	46
25	-6.25	74	51	97	46	271	248	294	46
25	-6	75	52	98	46	270	247	293	46
25	-5.75	74	51	97	46	270	247	293	46
25	-5.5	75	52	98	46	270	247	293	46
25	-5.25	75	52	98	46	270	247	293	46
25	-5	75	52	98	46	270	247	293	46
25	-4.75	75	52	98	46	269	246	292	46
25	-4.5	76	53	99	46	269	246	292	46
25	-4.25	76	53	99	46	269	246	292	46
25	-4	76	53	99	46	269	246	292	46
25	-3.75	76	53	99	46	268	245	291	46
25	-3.5	76	53	99	46	268	245	291	46
25	-3.25	77	54	100	46	268	245	291	46
25	-3	76	53	99	46	268	245	291	46
25	-2.75	77	54	100	46	268	245	291	46
25	-2.5	77	54	100	46	268	245	291	46
25	-2.25	77	54	100	46	267	244	290	46
25	-2	77	54	100	46	267	244	290	46
25	-1.75	78	55	101	46	267	244	290	46
25	-1.5	78	55	101	46	267	244	290	46
25	-1.25	78	55	101	46	267	244	290	46
25	-1	79	56	102	46	266	243	289	46
25	-0.75	78	55	101	46	266	243	289	46
25	-0.5	79	56	102	46	266	243	289	46
25	-0.25	79	56	102	46	266	243	289	46
25	0	79	56	102	46	266	243	289	46
26	-7	73	50	96	46	272	248	294	46
26	-6.75	74	51	97	46	271	248	294	46
26	-6.5	73	51	97	46	271	248	294	46
26	-6.25	74	51	97	46	271	248	294	46
26	-6	74	52	98	46	271	247	293	46
26	-5.75	74	51	97	46	271	247	293	46
26	-5.5	74	52	98	46	270	247	293	46
26	-5.25	75	52	98	46	270	247	293	46
26	-5	75	52	98	46	270	247	293	46
26	-4.75	75	52	98	46	270	246	292	46
26	-4.5	76	53	99	46	269	246	292	46
26	-4.25	75	53	99	46	269	246	292	46
26	-4	76	53	99	46	269	246	292	46
26	-3.75	76	53	99	46	269	245	291	46
26	-3.5	76	53	99	46	269	245	291	46
26	-3.25	77	54	100	46	268	245	291	46
26	-3	76	53	99	46	268	245	291	46
26	-2.75	77	54	100	46	268	245	291	46
26	-2.5	77	54	100	46	268	245	291	46
26	-2.25	77	54	100	46	267	244	290	46
26	-2	77	54	100	46	267	244	290	46
26	-1.75	78	55	101	46	267	244	290	46
26	-1.5	78	55	101	46	267	244	290	46
26	-1.25	78	55	101	46	267	244	290	46
26	-1	79	56	102	46	266	243	289	46
26	-0.75	78	55	101	46	266	243	289	46
26	-0.5	79	56	102	46	266	243	289	46
26	-0.25	79	56	102	46	266	243	289	46
26	0	79	56	102	46	266	243	289	46
27	-7	73	50	95	45	272	249	294	45
27	-6.75	74	51	96	45	271	249	294	45
27	-6.5	73	51	96	45	271	249	294	45
27	-6.25	74	51	96	45	271	249	294	45
27	-6	74	52	97	45	271	248	293	45
27	-5.75	74	51	96	45	271	248	293	45
27	-5.5	74	52	97	45	270	248	293	45
27	-5.25	75	52	97	45	270	248	293	45
27	-5	75	52	97	45	270	248	293	45
27	-4.75	75	52	97	45	270	247	292	45
27	-4.5	76	53	98	45	269	247	292	45
27	-4.25	75	53	98	45	269	247	292	45
27	-4	76	53	98	45	269	246	292	46
27	-3.75	76	53	98	45	269	246	291	45
27	-3.5	76	53	99	46	269	246	291	45
27	-3.25	77	54	99	45	268	246	291	45
27	-3	76	53	99	46	268	245	291	46
27	-2.75	77	54	99	45	268	245	291	46
27	-2.5	77	54	100	46	268	245	291	46
27	-2.25	77	54	100	46	267	245	290	45
27	-2	77	54	100	46	267	245	290	45
27	-1.75	78	55	101	46	267	244	290	46
27	-1.5	78	55	101	46	267	244	290	46
27	-1.25	78	55	101	46	267	244	290	46
27	-1	79	56	102	46	266	243	289	46
27	-0.75	78	55	101	46	266	243	289	46
27	-0.5	79	56	102	46	266	243	289	46
27	-0.25	79	56	102	46	266	243	289	46
27	0	79	56	102	46	266	243	289	46
28	-7	73	50	95	45	272	249	294	45
28	-6.75	73	51	96	45	272	249	294	45
28	-6.5	73	51	96	45	272	249	294	45
28	-6.25	73	51	96	45	271	249	294	45
28	-6	74	52	97	45	271	248	293	45
28	-5.75	74	51	96	45	271	248	293	45
28	-5.5	74	52	97	45	271	248	293	45
28	-5.25	75	52	97	45	270	248	293	45
28	-5	74	52	97	45	270	248	293	45
28	-4.75	75	52	97	45	270	247	292	45
28	-4.5	75	53	98	45	270	247	292	45
28	-4.25	75	53	98	45	270	247	292	45
28	-4	76	53	98	45	269	247	291	44
28	-3.75	76	53	98	45	269	246	291	45
28	-3.5	76	54	98	44	269	246	291	45
28	-3.25	77	54	99	45	268	246	291	45
28	-3	76	54	98	44	268	246	290	44
28	-2.75	77	54	99	45	268	246	290	44
28	-2.5	77	55	99	44	268	246	290	44
28	-2.25	77	55	99	44	267	245	290	45
28	-2	77	55	99	44	267	245	290	45
28	-1.75	78	56	100	44	267	245	289	44
28	-1.5	78	56	100	44	267	245	289	44
28	-1.25	78	56	100	44	267	245	289	44
28	-1	79	57	101	44	266	244	288	44
28	-0.75	78	56	100	44	266	244	288	44
28	-0.5	79	57	101	44	266	244	288	44
28	-0.25	79	57	101	44	266	244	288	44
28	0	79	57	101	44	266	244	288	44
29	-7	72	50	94	44	272	250	294	44
29	-6.75	73	51	95	44	272	250	294	44
29	-6.5	73	51	95	44	272	250	294	44
29	-6.25	73	51	95	44	271	250	294	44
29	-6	74	52	96	44	271	249	293	44
29	-5.75	74	51	95	44	271	249	293	44
29	-5.5	74	52	96	44	271	249	293	44
29	-5.25	75	52	96	44	270	249	293	44
29	-5	74	52	96	44	270	249	293	44
29	-4.75	75	52	96	44	270	248	292	44
29	-4.5	75	53	97	44	270	248	292	44
29	-4.25	75	53	97	44	270	248	292	44
29	-4	75	53	97	44	269	247	291	44
29	-3.75	75	53	97	44	269	247	291	44
29	-3.5	76	54	98	44	269	247	291	44
29	-3.25	76	54	98	44	269	247	291	44
29	-3	76	54	98	44	268	246	290	44
29	-2.75	76	54	98	44	268	246	290	44
29	-2.5	77	55	99	44	268	246	290	44
29	-2.25	77	55	99	44	267	246	290	44
29	-2	77	55	99	44	267	246	290	44
29	-1.75	78	56	100	44	267	245	289	44
29	-1.5	78	56	100	44	267	245	289	44
29	-1.25	78	56	100	44	267	245	289	44
29	-1	79	57	101	44	266	244	288	44
29	-0.75	78	56	100	44	266	244	288	44
29	-0.5	79	57	101	44	266	244	288	44
29	-0.25	79	57	101	44	266	244	288	44
29	0	79	57	101	44	266	244	288	44
30	-7	72	50	94	44	272	250	294	44
30	-6.75	73	51	95	44	272	250	294	44
30	-6.5	73	51	95	44	272	250	294	44
30	-6.25	73	51	95	44	272	250	294	44
30	-6	74	52	96	44	271	249	293	44
30	-5.75	73	51	95	44	271	249	293	44
30	-5.5	74	52	96	44	271	249	293	44
30	-5.25	74	52	96	44	271	249	293	44
30	-5	74	52	96	44	271	249	293	44
30	-4.75	74	52	96	44	270	248	292	44
30	-4.5	75	53	97	44	270	248	292	44
30	-4.25	75	53	97	44	270	248	292	44
30	-4	75	53	97	44	269	247	291	44
30	-3.75	75	53	97	44	269	247	291	44
30	-3.5	76	54	98	44	269	247	291	44
30	-3.25	76	54	98	44	269	247	291	44
30	-3	76	54	98	44	268	246	290	44
30	-2.75	76	54	98	44	268	246	290	44
30	-2.5	77	55	99	44	268	246	290	44
30	-2.25	77	55	99	44	268	246	290	44
30	-2	77	55	99	44	268	246	290	44
30	-1.75	78	56	100	44	267	245	289	44
30	-1.5	78	56	100	44	267	245	289	44
30	-1.25	78	56	100	44	267	245	289	44
30	-1	79	57	101	44	266	244	288	44
30	-0.75	78	56	100	44	266	244	288	44
30	-0.5	79	57	101	44	266	244	288	44
30	-0.25	79	57	101	44	266	244	288	44
30	0	79	57	101	44	266	244	288	44
31	-7	72	50	94	44	273	250	294	44
31	-6.75	73	51	95	44	272	250	294	44
31	-6.5	72	51	95	44	272	250	294	44
31	-6.25	73	51	95	44	272	250	294	44
31	-6	73	52	96	44	272	249	293	44
31	-5.75	73	51	95	44	272	249	293	44
31	-5.5	74	52	96	44	271	249	293	44
31	-5.25	74	52	96	44	271	249	293	44
31	-5	74	52	96	44	271	249	293	44
31	-4.75	74	52	96	44	270	248	292	44
31	-4.5	75	53	97	44	270	248	292	44
31	-4.25	75	53	97	44	270	248	292	44
31	-4	75	53	97	44	270	247	291	44
31	-3.75	75	53	97	44	269	247	291	44
31	-3.5	76	54	98	44	269	247	291	44
31	-3.25	76	54	98	44	269	247	291	44
31	-3	76	54	98	44	268	246	290	44
31	-2.75	76	54	98	44	268	246	290	44
31	-2.5	77	55	99	44	268	246	290	44
31	-2.25	77	55	99	44	268	246	290	44
31	-2	77	55	99	44	268	246	290	44
31	-1.75	78	56	100	44	267	245	289	44
31	-1.5	77	56	100	44	267	245	289	44
31	-1.25	78	56	100	44	267	245	289	44
31	-1	79	57	101	44	266	244	288	44
31	-0.75	78	56	100	44	266	244	288	44
31	-0.5	79	57	101	44	266	244	288	44
31	-0.25	79	57	101	44	266	244	288	44
31	0	79	57	101	44	266	244	288	44
32	-7	72	50	94	44	273	251	295	44
32	-6.75	72	51	95	44	272	250	294	44
32	-6.5	72	51	95	44	272	250	294	44
32	-6.25	73	51	95	44	272	250	294	44
32	-6	73	52	96	44	272	249	293	44
32	-5.75	73	51	95	44	272	249	293	44
32	-5.5	73	52	96	44	271	249	293	44
32	-5.25	74	52	96	44	271	249	293	44
32	-5	74	52	96	44	271	249	293	44
32	-4.75	74	52	96	44	270	248	292	44
32	-4.5	75	53	97	44	270	248	292	44
32	-4.25	75	53	97	44	270	248	292	44
32	-4	75	53	97	44	270	247	291	44
32	-3.75	75	53	97	44	269	247	291	44
32	-3.5	75	54	98	44	269	247	291	44
32	-3.25	76	54	98	44	269	247	291	44
32	-3	76	54	98	44	268	246	290	44
32	-2.75	76	54	98	44	268	246	290	44
32	-2.5	77	55	99	44	268	246	290	44
32	-2.25	77	55	99	44	268	246	290	44
32	-2	77	55	99	44	268	246	290	44
32	-1.75	78	56	100	44	267	245	289	44
32	-1.5	77	56	100	44	267	245	289	44
32	-1.25	78	56	100	44	267	245	289	44
32	-1	78	57	101	44	266	244	288	44
32	-0.75	78	56	100	44	266	244	288	44
32	-0.5	79	57	101	44	266	244	288	44
32	-0.25	79	57	101	44	266	244	288	44
32	0	79	57	101	44	266	244	288	44
33	-7	72	49	93	44	273	251	295	44
33	-6.75	72	50	94	44	273	251	295	44
33	-6.5	72	50	94	44	273	251	295	44
33	-6.25	72	50	94	44	272	251	295	44
33	-6	73	51	95	44	272	250	294	44
33	-5.75	73	50	94	44	272	250	294	44
33	-5.5	73	51	95	44	271	250	294	44
33	-5.25	74	52	96	44	271	249	293	44
33	-5	74	51	95	44	271	249	293	44
33	-4.75	74	52	96	44	271	249	293	44
33	-4.5	75	52	96	44	270	249	293	44
33	-4.25	74	52	96	44	270	249	293	44
33	-4	75	53	97	44	270	248	292	44
33	-3.75	75	53	97	44	269	248	292	44
33	-3.5	75	53	97	44	269	248	292	44
33	-3.25	76	54	98	44	269	247	291	44
33	-3	76	54	98	44	269	247	291	44
33	-2.75	76	54	98	44	269	247	291	44
33	-2.5	77	55	99	44	268	246	290	44
33	-2.25	77	54	98	44	268	246	290	44
33	-2	77	55	99	44	268	246	290	44
33	-1.75	78	56	100	44	267	245	289	44
33	-1.5	77	55	99	44	267	245	289	44
33	-1.25	78	56	100	44	267	245	289	44
33	-1	78	56	100	44	267	245	289	44
33	-0.75	78	56	100	44	266	244	288	44
33	-0.5	79	57	101	44	266	244	288	44
33	-0.25	79	57	101	44	266	244	288	44
33	0	79	57	101	44	266	244	288	44
34	-7	71	49	93	44	273	252	296	44
34	-6.75	72	50	94	44	273	251	295	44
34	-6.5	72	50	94	44	273	251	295	44
34	-6.25	72	50	94	44	273	251	295	44
34	-6	73	51	95	44	272	250	294	44
34	-5.75	73	50	94	44	272	250	294	44
34	-5.5	73	51	95	44	272	250	294	44
34	-5.25	74	52	96	44	271	249	293	44
34	-5	73	51	95	44	271	249	293	44
34	-4.75	74	52	96	44	271	249	293	44
34	-4.5	75	52	96	44	270	249	293	44
34	-4.25	74	52	96	44	270	249	293	44
34	-4	75	53	97	44	270	248	292	44
34	-3.75	75	53	97	44	270	248	292	44
34	-3.5	75	53	97	44	270	248	292	44
34	-3.25	76	54	98	44	269	247	291	44
34	-3	76	54	98	44	269	247	291	44
34	-2.75	76	54	98	44	269	247	291	44
34	-2.5	77	55	99	44	268	246	290	44
34	-2.25	76	54	98	44	268	246	290	44
34	-2	77	55	99	44	268	246	290	44
34	-1.75	78	56	100	44	267	245	289	44
34	-1.5	77	55	99	44	267	245	289	44
34	-1.25	78	56	100	44	267	245	289	44
34	-1	78	56	100	44	267	245	289	44
34	-0.75	78	56	100	44	266	244	288	44
34	-0.5	79	57	101	44	266	244	288	44
34	-0.25	79	57	101	44	266	244	288	44
34	0	79	57	101	44	266	244	288	44
35	-7	71	49	93	44	274	252	296	44
35	-6.75	72	50	94	44	273	251	295	44
35	-6.5	72	50	94	44	273	251	295	44
35	-6.25	72	50	94	44	273	251	295	44
35	-6	73	51	95	44	272	250	294	44
35	-5.75	72	50	94	44	272	250	294	44
35	-5.5	73	51	95	44	272	250	294	44
35	-5.25	74	52	96	44	271	249	293	44
35	-5	73	51	95	44	271	249	293	44
35	-4.75	74	52	96	44	271	249	293	44
35	-4.5	74	52	96	44	271	249	293	44
35	-4.25	74	52	96	44	271	249	293	44
35	-4	75	53	97	44	270	248	292	44
35	-3.75	75	53	97	44	270	248	292	44
35	-3.5	75	53	97	44	270	248	292	44
35	-3.25	76	54	98	44	269	247	291	44
35	-3	76	54	98	44	269	247	291	44
35	-2.75	76	54	98	44	269	247	291	44
35	-2.5	77	55	99	44	268	246	290	44
35	-2.25	76	54	98	44	268	246	290	44
35	-2	77	55	99	44	268	246	290	44
35	-1.75	78	56	100	44	267	245	289	44
35	-1.5	77	55	99	44	267	245	289	44
35	-1.25	78	56	100	44	267	245	289	44
35	-1	78	56	100	44	267	245	289	44
35	-0.75	78	56	100	44	266	244	288	44
35	-0.5	79	57	101	44	266	244	288	44
35	-0.25	79	57	101	44	266	244	288	44
35	0	79	57	101	44	266	244	288	44
36	-7	71	49	93	44	274	252	296	44
36	-6.75	72	50	94	44	273	251	295	44
36	-6.5	71	50	94	44	273	251	295	44
36	-6.25	72	50	94	44	273	251	295	44
36	-6	73	51	95	44	272	250	294	44
36	-5.75	72	50	94	44	272	250	294	44
36	-5.5	73	51	95	44	272	250	294	44
36	-5.25	73	52	96	44	272	249	293	44
36	-5	73	51	95	44	272	249	293	44
36	-4.75	74	52	96	44	271	249	293	44
36	-4.5	74	52	96	44	271	249	293	44
36	-4.25	74	52	96	44	271	249	293	44
36	-4	74	53	97	44	270	248	292	44
36	-3.75	74	53	97	44	270	248	292	44
36	-3.5	75	53	97	44	270	248	292	44
36	-3.25	76	54	98	44	269	247	291	44
36	-3	75	54	98	44	269	247	291	44
36	-2.75	76	54	98	44	269	247	291	44
36	-2.5	77	55	99	44	268	246	290	44
36	-2.25	76	54	98	44	268	246	290	44
36	-2	77	55	99	44	268	246	290	44
36	-1.75	77	56	100	44	268	245	289	44
36	-1.5	77	55	99	44	267	245	289	44
36	-1.25	78	56	100	44	267	245	289	44
36	-1	78	56	100	44	267	245	289	44
36	-0.75	78	56	100	44	266	244	288	44
36	-0.5	79	57	101	44	266	244	288	44
36	-0.25	79	57	101	44	266	244	288	44
36	0	79	57	101	44	266	244	288	44
37	-7	71	49	93	44	274	252	296	44
37	-6.75	71	50	94	44	274	251	295	44
37	-6.5	71	49	93	44	274	251	295	44
37	-6.25	72	50	94	44	273	251	295	44
37	-6	72	51	95	44	273	250	294	44
37	-5.75	72	50	94	44	273	250	294	44
37	-5.5	73	51	95	44	272	250	294	44
37	-5.25	73	52	96	44	272	249	293	44
37	-5	73	51	95	44	272	249	293	44
37	-4.75	73	52	96	44	271	249	293	44
37	-4.5	74	52	96	44	271	249	293	44
37	-4.25	74	52	96	44	271	249	293	44
37	-4	74	53	97	44	270	248	292	44
37	-3.75	74	53	97	44	270	248	292	44
37	-3.5	75	53	97	44	270	248	292	44
37	-3.25	76	54	98	44	269	247	291	44
37	-3	75	54	98	44	269	247	291	44
37	-2.75	76	54	98	44	269	247	291	44
37	-2.5	76	55	99	44	269	246	290	44
37	-2.25	76	54	98	44	268	246	290	44
37	-2	77	55	99	44	268	246	290	44
37	-1.75	77	56	100	44	268	245	289	44
37	-1.5	77	55	99	44	267	245	289	44
37	-1.25	78	56	100	44	267	245	289	44
37	-1	78	56	100	44	267	245	289	44
37	-0.75	78	56	100	44	266	244	288	44
37	-0.5	79	57	101	44	266	244	288	44
37	-0.25	79	57	101	44	266	244	288	44
37	0	79	57	101	44	266	244	288	44
38	-7	70	48	92	44	274	253	297	44
38	-6.75	71	49	93	44	274	252	296	44
38	-6.5	71	49	93	44	274	252	296	44
38	-6.25	71	49	93	44	273	252	296	44
38	-6	72	50	94	44	273	251	295	44
38	-5.75	72	50	94	44	273	251	295	44
38	-5.5	72	50	94	44	272	251	295	44
38	-5.25	73	51	95	44	272	250	294	44
38	-5	73	50	94	44	272	250	294	44
38	-4.75	73	51	95	44	271	250	294	44
38	-4.5	74	52	96	44	271	249	293	44
38	-4.25	74	52	96	44	271	249	293	44
38	-4	74	52	96	44	270	249	293	44
38	-3.75	74	52	96	44	270	248	292	44
38	-3.5	75	52	96	44	270	248	292	44
38	-3.25	75	53	97	44	270	248	292	44
38	-3	75	53	97	44	269	247	291	44
38	-2.75	76	54	98	44	269	247	291	44
38	-2.5	76	54	98	44	269	247	291	44
38	-2.25	76	54	98	44	268	246	290	44
38	-2	77	54	98	44	268	246	290	44
38	-1.75	77	55	99	44	268	246	290	44
38	-1.5	77	55	99	44	267	245	289	44
38	-1.25	78	56	100	44	267	245	289	44
38	-1	78	56	100	44	267	245	289	44
38	-0.75	78	56	100	44	266	244	288	44
38	-0.5	79	56	100	44	266	244	288	44
38	-0.25	79	57	101	44	266	244	288	44
38	0	79	57	101	44	266	244	288	44
39	-7	70	48	92	44	275	253	297	44
39	-6.75	71	49	93	44	274	252	296	44
39	-6.5	71	48	92	44	274	252	296	44
39	-6.25	71	49	93	44	274	252	296	44
39	-6	72	50	94	44	273	251	295	44
39	-5.75	72	50	94	44	273	251	295	44
39	-5.5	72	50	94	44	273	251	295	44
39	-5.25	73	51	95	44	272	250	294	44
39	-5	73	50	94	44	272	250	294	44
39	-4.75	73	51	95	44	272	250	294	44
39	-4.5	74	52	96	44	271	249	293	44
39	-4.25	74	52	96	44	271	249	293	44
39	-4	74	52	96	44	271	249	293	44
39	-3.75	74	52	96	44	270	248	292	44
39	-3.5	75	52	96	44	270	248	292	44
39	-3.25	75	53	97	44	270	248	292	44
39	-3	75	53	97	44	269	247	291	44
39	-2.75	76	54	98	44	269	247	291	44
39	-2.5	76	54	98	44	269	247	291	44
39	-2.25	76	54	98	44	268	246	290	44
39	-2	77	54	98	44	268	246	290	44
39	-1.75	77	55	99	44	268	246	290	44
39	-1.5	77	55	99	44	267	245	289	44
39	-1.25	78	56	100	44	267	245	289	44
39	-1	78	56	100	44	267	245	289	44
39	-0.75	78	56	100	44	266	244	288	44
39	-0.5	79	56	100	44	266	244	288	44
39	-0.25	79	57	101	44	266	244	288	44
39	0	79	57	101	44	266	244	288	44
40	-7	70	48	92	44	275	253	297	44
40	-6.75	71	49	93	44	274	252	296	44
40	-6.5	70	48	92	44	274	252	296	44
40	-6.25	71	49	93	44	274	252	296	44
40	-6	72	50	94	44	273	251	295	44
40	-5.75	72	50	94	44	273	251	295	44
40	-5.5	72	50	94	44	273	251	295	44
40	-5.25	73	51	95	44	272	250	294	44
40	-5	72	50	94	44	272	250	294	44
40	-4.75	73	51	95	44	272	250	294	44
40	-4.5	74	52	96	44	271	249	293	44
40	-4.25	74	52	96	44	271	249	293	44
40	-4	74	52	96	44	271	249	293	44
40	-3.75	74	52	96	44	270	248	292	44
40	-3.5	74	52	96	44	270	248	292	44
40	-3.25	75	53	97	44	270	248	292	44
40	-3	75	53	97	44	269	247	291	44
40	-2.75	76	54	98	44	269	247	291	44
40	-2.5	76	54	98	44	269	247	291	44
40	-2.25	76	54	98	44	268	246	290	44
40	-2	76	54	98	44	268	246	290	44
40	-1.75	77	55	99	44	268	246	290	44
40	-1.5	77	55	99	44	267	245	289	44
40	-1.25	78	56	100	44	267	245	289	44
40	-1	78	56	100	44	267	245	289	44
40	-0.75	78	56	100	44	266	244	288	44
40	-0.5	78	56	100	44	266	244	288	44
40	-0.25	79	57	101	44	266	244	288	44
40	0	79	57	101	44	266	244	288	44
41	-7	70	48	92	44	275	253	297	44
41	-6.75	71	49	93	44	274	252	296	44
41	-6.5	70	48	92	44	274	252	296	44
41	-6.25	71	49	93	44	274	252	296	44
41	-6	72	50	94	44	273	251	295	44
41	-5.75	71	50	94	44	273	251	295	44
41	-5.5	72	50	94	44	273	251	295	44
41	-5.25	73	51	95	44	272	250	294	44
41	-5	72	50	94	44	272	250	294	44
41	-4.75	73	51	95	44	272	250	294	44
41	-4.5	74	52	96	44	271	249	293	44
41	-4.25	73	52	96	44	271	249	293	44
41	-4	74	52	96	44	271	249	293	44
41	-3.75	74	52	96	44	270	248	292	44
41	-3.5	74	52	96	44	270	248	292	44
41	-3.25	75	53	97	44	270	248	292	44
41	-3	75	53	97	44	269	247	291	44
41	-2.75	75	54	98	44	269	247	291	44
41	-2.5	76	54	98	44	269	247	291	44
41	-2.25	76	54	98	44	268	246	290	44
41	-2	76	54	98	44	268	246	290	44
41	-1.75	77	55	99	44	268	246	290	44
41	-1.5	77	55	99	44	267	245	289	44
41	-1.25	77	56	100	44	267	245	289	44
41	-1	78	56	100	44	267	245	289	44
41	-0.75	78	56	100	44	266	244	288	44
41	-0.5	78	56	100	44	266	244	288	44
41	-0.25	79	57	101	44	266	244	288	44
41	0	79	57	101	44	266	244	288	44
42	-7	70	48	92	44	275	253	297	44
42	-6.75	70	49	93	44	275	252	296	44
42	-6.5	70	48	92	44	275	252	296	44
42	-6.25	71	49	93	44	274	252	296	44
42	-6	71	50	94	44	274	251	295	44
42	-5.75	71	50	94	44	274	251	295	44
42	-5.5	72	50	94	44	273	251	295	44
42	-5.25	72	51	95	44	273	250	294	44
42	-5	72	50	94	44	273	250	294	44
42	-4.75	73	51	95	44	272	250	294	44
42	-4.5	73	52	96	44	272	249	293	44
42	-4.25	73	52	96	44	272	249	293	44
42	-4	74	52	96	44	271	249	293	44
42	-3.75	74	52	96	44	270	248	292	44
42	-3.5	74	52	96	44	270	248	292	44
42	-3.25	75	53	97	44	270	248	292	44
42	-3	75	53	97	44	269	247	291	44
42	-2.75	75	54	98	44	269	247	291	44
42	-2.5	76	54	98	44	269	247	291	44
42	-2.25	76	54	98	44	268	246	290	44
42	-2	76	54	98	44	268	246	290	44
42	-1.75	77	55	99	44	268	246	290	44
42	-1.5	77	55	99	44	267	245	289	44
42	-1.25	77	56	100	44	267	245	289	44
42	-1	78	56	100	44	267	245	289	44
42	-0.75	78	56	100	44	266	244	288	44
42	-0.5	78	56	100	44	266	244	288	44
42	-0.25	79	57	101	44	266	244	288	44
42	0	79	57	101	44	266	244	288	44
43	-7	69	47	91	44	275	254	298	44
43	-6.75	70	48	92	44	275	253	297	44
43	-6.5	70	47	91	44	275	253	297	44
43	-6.25	70	48	92	44	274	253	297	44
43	-6	71	49	93	44	274	252	296	44
43	-5.75	71	49	93	44	274	252	296	44
43	-5.5	71	49	93	44	273	252	296	44
43	-5.25	72	50	94	44	273	251	295	44
43	-5	72	50	94	44	273	251	295	44
43	-4.75	73	50	94	44	272	251	295	44
43	-4.5	73	51	95	44	272	250	294	44
43	-4.25	73	51	95	44	272	250	294	44
43	-4	74	51	95	44	271	249	293	44
43	-3.75	74	51	95	44	271	249	293	44
43	-3.5	74	52	96	44	271	249	293	44
43	-3.25	75	53	97	44	270	248	292	44
43	-3	75	52	96	44	270	248	292	44
43	-2.75	75	53	97	44	270	248	292	44
43	-2.5	76	54	98	44	269	247	291	44
43	-2.25	76	54	98	44	268	247	291	44
43	-2	76	54	98	44	268	247	291	44
43	-1.75	77	55	99	44	268	246	290	44
43	-1.5	77	55	99	44	267	245	289	44
43	-1.25	77	55	99	44	267	245	289	44
43	-1	78	56	100	44	267	245	289	44
43	-0.75	78	56	100	44	266	244	288	44
43	-0.5	78	56	100	44	266	244	288	44
43	-0.25	79	57	101	44	266	244	288	44
43	0	79	57	101	44	266	244	288	44
44	-7	69	47	91	44	276	254	298	44
44	-6.75	70	48	92	44	275	253	297	44
44	-6.5	70	47	91	44	275	253	297	44
44	-6.25	70	48	92	44	275	253	297	44
44	-6	71	49	93	44	274	252	296	44
44	-5.75	71	49	93	44	274	252	296	44
44	-5.5	71	49	93	44	273	252	296	44
44	-5.25	72	50	94	44	273	251	295	44
44	-5	72	50	94	44	273	251	295	44
44	-4.75	72	50	94	44	272	251	295	44
44	-4.5	73	51	95	44	272	250	294	44
44	-4.25	73	51	95	44	272	250	294	44
44	-4	74	51	95	44	271	249	293	44
44	-3.75	74	51	95	44	271	249	293	44
44	-3.5	74	52	96	44	271	249	293	44
44	-3.25	75	53	97	44	270	248	292	44
44	-3	75	52	96	44	270	248	292	44
44	-2.75	75	53	97	44	270	248	292	44
44	-2.5	76	54	98	44	269	247	291	44
44	-2.25	76	54	98	44	269	247	291	44
44	-2	76	54	98	44	269	247	291	44
44	-1.75	77	55	99	44	268	246	290	44
44	-1.5	77	55	99	44	267	245	289	44
44	-1.25	77	55	99	44	267	245	289	44
44	-1	78	56	100	44	267	245	289	44
